Gene_ID,Transcript_Name,Type
WBGene00015163,B0361.9.1,coding_transcript
WBGene00007150,B0365.1.1,coding_transcript
WBGene00001137,B0365.3.1,coding_transcript
WBGene00001137,B0365.3.2,coding_transcript
WBGene00007152,B0365.5a.1,coding_transcript
WBGene00007152,B0365.5b.1,coding_transcript
WBGene00007153,B0365.6.1,coding_transcript
WBGene00007154,B0365.7.1,coding_transcript
WBGene00219208,B0365.9.1,coding_transcript
WBGene00007155,B0379.1a.1,coding_transcript
WBGene00007156,B0379.2.1,coding_transcript
WBGene00003508,B0379.3a.1,coding_transcript
WBGene00003508,B0379.3b.1,coding_transcript
WBGene00007054,B0379.4a.1,coding_transcript
WBGene00007054,B0379.4b.1,coding_transcript
WBGene00007054,B0379.4c.1,coding_transcript
WBGene00007158,B0379.6.1,coding_transcript
WBGene00007159,B0379.7.1,coding_transcript
WBGene00007159,B0379.7.2,coding_transcript
WBGene00007166,B0391.11a.1,coding_transcript
WBGene00007166,B0391.11b.1,coding_transcript
WBGene00006289,B0391.12.1,coding_transcript
WBGene00206462,B0391.14.1,coding_transcript
WBGene00006080,B0391.4.1,coding_transcript
WBGene00007162,B0391.5.1,coding_transcript
WBGene00007163,B0391.6.1,coding_transcript
WBGene00007164,B0391.9.1,coding_transcript
WBGene00004469,B0393.1.1,coding_transcript
WBGene00007167,B0393.2.1,coding_transcript
WBGene00007167,B0393.2.2,coding_transcript
WBGene00007168,B0393.3.1,coding_transcript
WBGene00007169,B0393.4.1,coding_transcript
WBGene00007170,B0393.5.1,coding_transcript
WBGene00007171,B0393.6.1,coding_transcript
WBGene00007172,B0393.7.1,coding_transcript
WBGene00007173,B0393.8.1,coding_transcript
WBGene00044636,B0393.9a.1,coding_transcript
WBGene00044636,B0393.9b.1,coding_transcript
WBGene00003729,B0395.1.1,coding_transcript
WBGene00003729,B0395.1.2,coding_transcript
WBGene00007174,B0395.2.1,coding_transcript
WBGene00007175,B0395.3.1,coding_transcript
WBGene00007175,B0395.3.2,coding_transcript
WBGene00007175,B0395.3.3,coding_transcript
WBGene00007176,B0399.1a.1,coding_transcript
WBGene00007176,B0399.1b.1,coding_transcript
WBGene00007176,B0399.1c.1,coding_transcript
WBGene00007176,B0399.1d.1,coding_transcript
WBGene00007176,B0399.1e.1,coding_transcript
WBGene00007176,B0399.1f.1,coding_transcript
WBGene00007177,B0399.2.1,coding_transcript
WBGene00006712,B0403.2.1,coding_transcript
WBGene00015167,B0403.3.1,coding_transcript
WBGene00015167,B0403.3.2,coding_transcript
WBGene00015168,B0403.4.1,coding_transcript
WBGene00015169,B0403.5.1,coding_transcript
WBGene00043982,B0403.6.1,coding_transcript
WBGene00015170,B0410.1.1,coding_transcript
WBGene00015171,B0410.2a.1,coding_transcript
WBGene00015171,B0410.2b.1,coding_transcript
WBGene00015172,B0410.3.1,coding_transcript
WBGene00000895,B0412.1a.1,coding_transcript
WBGene00000895,B0412.1b.1,coding_transcript
WBGene00000903,B0412.2.1,coding_transcript
WBGene00015173,B0412.3a.1,coding_transcript
WBGene00015173,B0412.3b.1,coding_transcript
WBGene00015173,B0412.3c.1,coding_transcript
WBGene00015173,B0412.3d.1,coding_transcript
WBGene00015173,B0412.3e.1,coding_transcript
WBGene00004498,B0412.4.1,coding_transcript
WBGene00015175,B0414.1.1,coding_transcript
WBGene00004393,B0414.2.1,coding_transcript
WBGene00004393,B0414.2.2,coding_transcript
WBGene00004393,B0414.2.3,coding_transcript
WBGene00001856,B0414.3.1,coding_transcript
WBGene00000772,B0414.5.1,coding_transcript
WBGene00001600,B0414.6.1,coding_transcript
WBGene00003472,B0414.7a.1,coding_transcript
WBGene00003472,B0414.7a.2,coding_transcript
WBGene00003472,B0414.7b.1,coding_transcript
WBGene00015176,B0414.8a.1,coding_transcript
WBGene00015176,B0414.8b.1,coding_transcript
WBGene00206482,B0416.10.1,coding_transcript
WBGene00206483,B0416.11.1,coding_transcript
WBGene00015177,B0416.1a.1,coding_transcript
WBGene00015177,B0416.1b.1,coding_transcript
WBGene00015177,B0416.1c.1,coding_transcript
WBGene00015177,B0416.1d.1,coding_transcript
WBGene00015178,B0416.2.1,coding_transcript
WBGene00015179,B0416.3.1,coding_transcript
WBGene00015180,B0416.4.1,coding_transcript
WBGene00015181,B0416.5.1,coding_transcript
WBGene00001638,B0416.6.1,coding_transcript
WBGene00015182,B0416.7a.1,coding_transcript
WBGene00015182,B0416.7b.1,coding_transcript
WBGene00015183,B0432.1.1,coding_transcript
WBGene00015191,B0432.10.1,coding_transcript
WBGene00015191,B0432.10.2,coding_transcript
WBGene00015192,B0432.11.1,coding_transcript
WBGene00015193,B0432.12.1,coding_transcript
WBGene00015194,B0432.13.1,coding_transcript
WBGene00015194,B0432.13.2,coding_transcript
WBGene00044640,B0432.14a.1,coding_transcript
WBGene00044640,B0432.14b.1,coding_transcript
WBGene00015184,B0432.2.1,coding_transcript
WBGene00015185,B0432.3.1,coding_transcript
WBGene00015186,B0432.4.1,coding_transcript
WBGene00000296,B0432.5a.1,coding_transcript
WBGene00000296,B0432.5b.1,coding_transcript
WBGene00000296,B0432.5c.1,coding_transcript
WBGene00015188,B0432.7a.1,coding_transcript
WBGene00015188,B0432.7b.1,coding_transcript
WBGene00015189,B0432.8.1,coding_transcript
WBGene00015189,B0432.8.2,coding_transcript
WBGene00015190,B0432.9.1,coding_transcript
WBGene00002997,B0454.1.1,coding_transcript
WBGene00005542,B0454.10.1,coding_transcript
WBGene00005543,B0454.2.1,coding_transcript
WBGene00206372,B0454.26.1,coding_transcript
WBGene00005540,B0454.3.1,coding_transcript
WBGene00005541,B0454.4.1,coding_transcript
WBGene00015196,B0454.5.1,coding_transcript
WBGene00015197,B0454.6.1,coding_transcript
WBGene00015198,B0454.7.1,coding_transcript
WBGene00015199,B0454.8.1,coding_transcript
WBGene00015200,B0454.9.1,coding_transcript
WBGene00002251,B0457.1a.1,coding_transcript
WBGene00002251,B0457.1b.1,coding_transcript
WBGene00002251,B0457.1c.1,coding_transcript
WBGene00007178,B0457.2.1,coding_transcript
WBGene00007179,B0457.4.1,coding_transcript
WBGene00007180,B0457.6.1,coding_transcript
WBGene00007182,B0462.3.1,coding_transcript
WBGene00007183,B0462.4.1,coding_transcript
WBGene00194695,B0462.5.1,coding_transcript
WBGene00001094,B0464.1.1,coding_transcript
WBGene00007184,B0464.2a.1,coding_transcript
WBGene00007184,B0464.2a.2,coding_transcript
WBGene00007184,B0464.2d.1,coding_transcript
WBGene00007184,B0464.2d.2,coding_transcript
WBGene00007185,B0464.3.1,coding_transcript
WBGene00000268,B0464.4a.1,coding_transcript
WBGene00000268,B0464.4a.2,coding_transcript
WBGene00000268,B0464.4a.3,coding_transcript
WBGene00004980,B0464.5a.1,coding_transcript
WBGene00004980,B0464.5a.2,coding_transcript
WBGene00004980,B0464.5b.1,coding_transcript
WBGene00004980,B0464.5c.1,coding_transcript
WBGene00004980,B0464.5d.1,coding_transcript
WBGene00007186,B0464.6.1,coding_transcript
WBGene00007186,B0464.6.2,coding_transcript
WBGene00000235,B0464.7.1,coding_transcript
WBGene00007187,B0464.8.1,coding_transcript
WBGene00007188,B0464.9.1,coding_transcript
WBGene00002178,B0478.1a.1,coding_transcript
WBGene00002178,B0478.1b.1,coding_transcript
WBGene00015202,B0478.3.1,coding_transcript
WBGene00007189,B0491.1.1,coding_transcript
WBGene00005016,B0491.2.1,coding_transcript
WBGene00005016,B0491.2.2,coding_transcript
WBGene00007190,B0491.3.1,coding_transcript
WBGene00007191,B0491.4a.1,coding_transcript
WBGene00007191,B0491.4b.1,coding_transcript
WBGene00007192,B0491.5.1,coding_transcript
WBGene00007193,B0491.6a.1,coding_transcript
WBGene00007193,B0491.6b.1,coding_transcript
WBGene00007194,B0491.7.1,coding_transcript
WBGene00000529,B0491.8a.1,coding_transcript
WBGene00000529,B0491.8b.1,coding_transcript
WBGene00000529,B0491.8c.1,coding_transcript
WBGene00005149,B0495.1.1,coding_transcript
WBGene00007044,B0495.10a.1,coding_transcript
WBGene00007044,B0495.10b.1,coding_transcript
WBGene00007044,B0495.10c.1,coding_transcript
WBGene00015203,B0495.2a.1,coding_transcript
WBGene00015203,B0495.2b.1,coding_transcript
WBGene00003730,B0495.4.1,coding_transcript
WBGene00015204,B0495.5.1,coding_transcript
WBGene00015204,B0495.5.2,coding_transcript
WBGene00015205,B0495.6.1,coding_transcript
WBGene00015206,B0495.7.1,coding_transcript
WBGene00015207,B0495.8a.1,coding_transcript
WBGene00015207,B0495.8b.1,coding_transcript
WBGene00015207,B0495.8b.2,coding_transcript
WBGene00015207,B0495.8b.3,coding_transcript
WBGene00015208,B0495.9.1,coding_transcript
WBGene00015210,B0496.1.1,coding_transcript
WBGene00194883,B0496.11.1,coding_transcript
WBGene00015211,B0496.2.1,coding_transcript
WBGene00006814,B0496.3a.1,coding_transcript
WBGene00006814,B0496.3a.2,coding_transcript
WBGene00006814,B0496.3b.1,coding_transcript
WBGene00006814,B0496.3c.1,coding_transcript
WBGene00006814,B0496.3d.1,coding_transcript
WBGene00006814,B0496.3e.1,coding_transcript
WBGene00006814,B0496.3f.1,coding_transcript
WBGene00006814,B0496.3g.1,coding_transcript
WBGene00006814,B0496.3h.1,coding_transcript
WBGene00006814,B0496.3h.2,coding_transcript
WBGene00006814,B0496.3i.1,coding_transcript
WBGene00015214,B0496.5.1,coding_transcript
WBGene00015215,B0496.6.1,coding_transcript
WBGene00015216,B0496.7.1,coding_transcript
WBGene00015217,B0496.8.1,coding_transcript
WBGene00015218,B0507.1.1,coding_transcript
WBGene00015227,B0507.10.1,coding_transcript
WBGene00006006,B0507.11.1,coding_transcript
WBGene00015219,B0507.2.1,coding_transcript
WBGene00015220,B0507.3a.1,coding_transcript
WBGene00015220,B0507.3b.1,coding_transcript
WBGene00015221,B0507.4.1,coding_transcript
WBGene00015222,B0507.5a.1,coding_transcript
WBGene00015222,B0507.5b.1,coding_transcript
WBGene00015223,B0507.6.1,coding_transcript
WBGene00015224,B0507.7.1,coding_transcript
WBGene00015225,B0507.8.1,coding_transcript
WBGene00015226,B0507.9.1,coding_transcript
WBGene00001432,B0511.1.1,coding_transcript
WBGene00001228,B0511.10.1,coding_transcript
WBGene00015236,B0511.11.1,coding_transcript
WBGene00015237,B0511.12a.1,coding_transcript
WBGene00015237,B0511.12b.1,coding_transcript
WBGene00015238,B0511.13a.1,coding_transcript
WBGene00015238,B0511.13b.1,coding_transcript
WBGene00219234,B0511.17.1,coding_transcript
WBGene00255714,B0511.19.1,coding_transcript
WBGene00015229,B0511.3.1,coding_transcript
WBGene00015230,B0511.4.1,coding_transcript
WBGene00015231,B0511.5.1,coding_transcript
WBGene00015232,B0511.6.1,coding_transcript
WBGene00015233,B0511.7.1,coding_transcript
WBGene00044321,B0511.8.1,coding_transcript
WBGene00015235,B0511.9a.1,coding_transcript
WBGene00015235,B0511.9b.1,coding_transcript
WBGene00015235,B0511.9c.1,coding_transcript
WBGene00015235,B0511.9d.1,coding_transcript
WBGene00001562,B0513.1a.1,coding_transcript
WBGene00001562,B0513.1b.1,coding_transcript
WBGene00001562,B0513.1c.1,coding_transcript
WBGene00007195,B0513.2a.1,coding_transcript
WBGene00007195,B0513.2a.2,coding_transcript
WBGene00007195,B0513.2b.1,coding_transcript
WBGene00004443,B0513.3a.1,coding_transcript
WBGene00007196,B0513.4a.1,coding_transcript
WBGene00007196,B0513.4b.1,coding_transcript
WBGene00007197,B0513.5a.1,coding_transcript
WBGene00007197,B0513.5b.1,coding_transcript
WBGene00235301,B0513.90.1,coding_transcript
WBGene00007200,B0513.9a.1,coding_transcript
WBGene00007200,B0513.9b.1,coding_transcript
WBGene00003993,B0523.3.1,coding_transcript
WBGene00003993,B0523.3.2,coding_transcript
WBGene00001443,B0523.5.1,coding_transcript
WBGene00015241,B0524.2.1,coding_transcript
WBGene00015242,B0524.3.1,coding_transcript
WBGene00015244,B0524.5.1,coding_transcript
WBGene00015245,B0524.6.1,coding_transcript
WBGene00006599,B0545.1a.1,coding_transcript
WBGene00006599,B0545.1b.1,coding_transcript
WBGene00006599,B0545.1b.2,coding_transcript
WBGene00006599,B0545.1b.3,coding_transcript
WBGene00015246,B0545.3.1,coding_transcript
WBGene00015247,B0545.4.1,coding_transcript
WBGene00015248,B0546.1.1,coding_transcript
WBGene00015249,B0546.2a.1,coding_transcript
WBGene00015249,B0546.2b.1,coding_transcript
WBGene00015250,B0546.3a.1,coding_transcript
WBGene00015250,B0546.3b.1,coding_transcript
WBGene00015250,B0546.3c.1,coding_transcript
WBGene00015251,B0546.4a.1,coding_transcript
WBGene00015251,B0546.4c.1,coding_transcript
WBGene00015252,B0546.5.1,coding_transcript
WBGene00000817,B0547.1.1,coding_transcript
WBGene00015253,B0547.2.1,coding_transcript
WBGene00005086,B0547.4a.1,coding_transcript
WBGene00005086,B0547.4b.1,coding_transcript
WBGene00015254,B0554.1.1,coding_transcript
WBGene00015255,B0554.2.1,coding_transcript
WBGene00015257,B0554.4.1,coding_transcript
WBGene00015258,B0554.5.1,coding_transcript
WBGene00015259,B0554.6.1,coding_transcript
WBGene00015260,B0554.7a.1,coding_transcript
WBGene00015260,B0554.7b.1,coding_transcript
WBGene00015260,B0554.7c.1,coding_transcript
WBGene00015261,B0563.1.1,coding_transcript
WBGene00077673,B0563.10.1,coding_transcript
WBGene00206365,B0563.18.1,coding_transcript
WBGene00006637,B0563.2a.1,coding_transcript
WBGene00006637,B0563.2a.2,coding_transcript
WBGene00006637,B0563.2b.1,coding_transcript
WBGene00006479,B0563.4.1,coding_transcript
WBGene00015262,B0563.5.1,coding_transcript
WBGene00015263,B0563.6a.1,coding_transcript
WBGene00015263,B0563.6b.1,coding_transcript
WBGene00015263,B0563.6b.2,coding_transcript
WBGene00015263,B0563.6c.1,coding_transcript
WBGene00015264,B0563.7.1,coding_transcript
WBGene00015265,B0563.8.1,coding_transcript
WBGene00044687,B0563.9.1,coding_transcript
WBGene00006766,B0564.10a.1,coding_transcript
WBGene00006766,B0564.10b.1,coding_transcript
WBGene00006766,B0564.10c.1,coding_transcript
WBGene00006766,B0564.10d.1,coding_transcript
WBGene00023421,B0564.11.1,coding_transcript
WBGene00023421,B0564.11.2,coding_transcript
WBGene00007201,B0564.1a.1,coding_transcript
WBGene00007201,B0564.1a.2,coding_transcript
WBGene00007201,B0564.1a.3,coding_transcript
WBGene00044083,B0564.1b.1,coding_transcript
WBGene00044083,B0564.1b.2,coding_transcript
WBGene00044083,B0564.1c.1,coding_transcript
WBGene00007202,B0564.2a.1,coding_transcript
WBGene00007202,B0564.2b.1,coding_transcript
WBGene00007203,B0564.3.1,coding_transcript
WBGene00007204,B0564.4.1,coding_transcript
WBGene00007206,B0564.6.1,coding_transcript
WBGene00007207,B0564.7a.1,coding_transcript
WBGene00007207,B0564.7b.1,coding_transcript
WBGene00007208,B0564.9.1,coding_transcript
WBGene00015266,BE0003N10.1.1,coding_transcript
WBGene00015267,BE0003N10.2.1,coding_transcript
WBGene00015268,BE0003N10.3a.1,coding_transcript
WBGene00015268,BE0003N10.3b.1,coding_transcript
WBGene00255598,BE0003N10.6a.1,coding_transcript
WBGene00255598,BE0003N10.6b.1,coding_transcript
WBGene00255598,BE0003N10.6c.1,coding_transcript
WBGene00255598,BE0003N10.6d.1,coding_transcript
WBGene00255598,BE0003N10.6e.1,coding_transcript
WBGene00007209,BE10.1.1,coding_transcript
WBGene00007210,BE10.2.1,coding_transcript
WBGene00007210,BE10.2.2,coding_transcript
WBGene00007211,BE10.3.1,coding_transcript
WBGene00007212,BE10.4.1,coding_transcript
WBGene00044127,BE10.5.1,coding_transcript
WBGene00007213,C01A2.1a.1,coding_transcript
WBGene00007213,C01A2.1b.1,coding_transcript
WBGene00007213,C01A2.1c.1,coding_transcript
WBGene00007213,C01A2.1c.2,coding_transcript
WBGene00007214,C01A2.2a.1,coding_transcript
WBGene00007214,C01A2.2b.1,coding_transcript
WBGene00007215,C01A2.3.1,coding_transcript
WBGene00007216,C01A2.4.1,coding_transcript
WBGene00007217,C01A2.5.1,coding_transcript
WBGene00007218,C01A2.6.1,coding_transcript
WBGene00007219,C01A2.7a.1,coding_transcript
WBGene00007219,C01A2.7b.1,coding_transcript
WBGene00077546,C01A2.9.1,coding_transcript
WBGene00015284,C01B10.10.1,coding_transcript
WBGene00044294,C01B10.11.1,coding_transcript
WBGene00015278,C01B10.3.1,coding_transcript
WBGene00194839,C01B10.44.1,coding_transcript
WBGene00015279,C01B10.4a.1,coding_transcript
WBGene00015279,C01B10.4b.1,coding_transcript
WBGene00001858,C01B10.5a.1,coding_transcript
WBGene00001858,C01B10.5b.1,coding_transcript
WBGene00001858,C01B10.5c.1,coding_transcript
WBGene00001858,C01B10.5e.1,coding_transcript
WBGene00015280,C01B10.6a.1,coding_transcript
WBGene00015280,C01B10.6b.1,coding_transcript
WBGene00015280,C01B10.6c.1,coding_transcript
WBGene00015280,C01B10.6d.1,coding_transcript
WBGene00015281,C01B10.7a.1,coding_transcript
WBGene00015281,C01B10.7b.1,coding_transcript
WBGene00015282,C01B10.8.1,coding_transcript
WBGene00015283,C01B10.9.1,coding_transcript
WBGene00005017,C01B12.1.1,coding_transcript
WBGene00015285,C01B12.2.1,coding_transcript
WBGene00015286,C01B12.3.1,coding_transcript
WBGene00015287,C01B12.4.1,coding_transcript
WBGene00015288,C01B12.5.1,coding_transcript
WBGene00015291,C01B12.8.1,coding_transcript
WBGene00006283,C01B4.1.1,coding_transcript
WBGene00006136,C01B4.10.1,coding_transcript
WBGene00006284,C01B4.3.1,coding_transcript
WBGene00005138,C01B4.5.1,coding_transcript
WBGene00015270,C01B4.6.1,coding_transcript
WBGene00015271,C01B4.7a.1,coding_transcript
WBGene00015271,C01B4.7c.1,coding_transcript
WBGene00015271,C01B4.7d.1,coding_transcript
WBGene00015272,C01B4.8a.1,coding_transcript
WBGene00015272,C01B4.8b.1,coding_transcript
WBGene00015273,C01B4.9a.1,coding_transcript
WBGene00015273,C01B4.9b.1,coding_transcript
WBGene00015273,C01B4.9c.1,coding_transcript
WBGene00015273,C01B4.9d.1,coding_transcript
WBGene00006342,C01B7.1a.1,coding_transcript
WBGene00006342,C01B7.1a.2,coding_transcript
WBGene00006342,C01B7.1b.1,coding_transcript
WBGene00006342,C01B7.1b.2,coding_transcript
WBGene00006342,C01B7.1c.1,coding_transcript
WBGene00006342,C01B7.1c.2,coding_transcript
WBGene00006342,C01B7.1d.1,coding_transcript
WBGene00006467,C01B7.4a.1,coding_transcript
WBGene00006467,C01B7.4b.1,coding_transcript
WBGene00004457,C01B7.6.1,coding_transcript
WBGene00015277,C01B7.7.1,coding_transcript
WBGene00007220,C01B9.1a.1,coding_transcript
WBGene00007220,C01B9.1b.1,coding_transcript
WBGene00194890,C01B9.4.1,coding_transcript
WBGene00000523,C01C10.1a.1,coding_transcript
WBGene00000523,C01C10.1b.1,coding_transcript
WBGene00015294,C01C10.2a.1,coding_transcript
WBGene00015294,C01C10.2b.1,coding_transcript
WBGene00015295,C01C10.3.1,coding_transcript
WBGene00000526,C01C10.4.1,coding_transcript
WBGene00003739,C01C4.1.1,coding_transcript
WBGene00015292,C01C4.2.1,coding_transcript
WBGene00015293,C01C4.3a.1,coding_transcript
WBGene00015293,C01C4.3a.2,coding_transcript
WBGene00015293,C01C4.3a.3,coding_transcript
WBGene00015293,C01C4.3a.4,coding_transcript
WBGene00015293,C01C4.3b.1,coding_transcript
WBGene00015293,C01C4.3b.2,coding_transcript
WBGene00015293,C01C4.3c.1,coding_transcript
WBGene00015293,C01C4.3d.1,coding_transcript
WBGene00015293,C01C4.3e.1,coding_transcript
WBGene00015293,C01C4.3f.1,coding_transcript
WBGene00000186,C01C7.1a.1,coding_transcript
WBGene00000186,C01C7.1b.1,coding_transcript
WBGene00015296,C01F1.1.1,coding_transcript
WBGene00015297,C01F1.2.1,coding_transcript
WBGene00015298,C01F1.3a.1,coding_transcript
WBGene00015298,C01F1.3b.1,coding_transcript
WBGene00015299,C01F1.4.1,coding_transcript
WBGene00015300,C01F1.5.1,coding_transcript
WBGene00015301,C01F1.6.1,coding_transcript
WBGene00015303,C01F4.2a.1,coding_transcript
WBGene00015303,C01F4.2b.1,coding_transcript
WBGene00007221,C01F6.1.1,coding_transcript
WBGene00219207,C01F6.14.1,coding_transcript
WBGene00007222,C01F6.2.1,coding_transcript
WBGene00001413,C01F6.4a.1,coding_transcript
WBGene00001413,C01F6.4c.1,coding_transcript
WBGene00000120,C01F6.5.1,coding_transcript
WBGene00006438,C01F6.6a.1,coding_transcript
WBGene00006438,C01F6.6b.1,coding_transcript
WBGene00006438,C01F6.6c.1,coding_transcript
WBGene00006438,C01F6.6d.1,coding_transcript
